analysis_run_id,taskset_id,target_task_id,hp_task_id,theta_value,theta_source_mode,source_analysis_run_id,source_task_id,source_task_solver_status,source_task_certification_status,source_analysis_solver_status,source_analysis_certification_status,source_variant,source_theory_document_sha256,target_theory_document_sha256,source_taskset_semantic_hash,target_taskset_semantic_hash,source_priority_rank_hash,target_priority_rank_hash,source_analysis_E0_canonical_hash,target_analysis_E0_canonical_hash,source_analysis_service_curve_canonical_hash,target_analysis_service_curve_canonical_hash,source_analysis_power_vector_canonical_hash,target_analysis_power_vector_canonical_hash,source_analysis_energy_unit_hash,target_analysis_energy_unit_hash,source_energy_numeric_mode,target_energy_numeric_mode,fixed_carry_in_corollary_status,carry_in_vector_hash,dependency_vector_check_status,dependency_input_failure_mask,dependency_record_hash,source_plan_context_hash,target_plan_context_hash,source_fixed_carry_in_corollary_hash,target_fixed_carry_in_corollary_hash,source_E0_scaled,target_E0_scaled,source_service_curve_hash,target_service_curve_hash,source_power_vector_hash,target_power_vector_hash,source_energy_numeric_scale,target_energy_numeric_scale,source_formal_contract_hash,target_formal_contract_hash
55b2fac15ef783880dac397d8933230b28f24bb0f18cfe3ca249519bc77ec49a,00026094d274e29a58e6dd1dc120b84a41ad9480cc985abdb26f768911133ae2,1,0,1,CW_CANDIDATE,370d126b870e85db851f73306e82b2ab571c2b2b08999f9710131bacae2560fa,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,1e96f625474995538226e2ecd2c49ec118112afe425361e66d997b0675787400,1e96f625474995538226e2ecd2c49ec118112afe425361e66d997b0675787400,aafde3f9ed9701985ca06b3d5e217cb69b55073b7aa27a460d10d69d6499052a,aafde3f9ed9701985ca06b3d5e217cb69b55073b7aa27a460d10d69d6499052a,4b6f6c0886c025859fd609165c948b405cd3c88c6192c7db28fcccaa6403fbe0,4b6f6c0886c025859fd609165c948b405cd3c88c6192c7db28fcccaa6403fbe0,952333130902e3061fdd8c31efc03b84491f7d7ca2928d9f145358facfd1f8a3,952333130902e3061fdd8c31efc03b84491f7d7ca2928d9f145358facfd1f8a3,8ba3dbf188d086b7496fb2b82132017300e1cfa97a7fac78519e3fa58a4ef84f,8ba3dbf188d086b7496fb2b82132017300e1cfa97a7fac78519e3fa58a4ef84f,03e41833271de9a0696d1daf3f056e7bcf85d4b69ab5a90215d75bb6b66d8c11,03e41833271de9a0696d1daf3f056e7bcf85d4b69ab5a90215d75bb6b66d8c11,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,1ae76b5ba6b427ea3c50ac6b77f4dd25ce173346e62795419f7f83c74208dfc8,VALID,EMPTY,fc69ec74aef72258f488805b127bfc50164432a433df1eccf7fcfa66c35588bc,7a69bba177d934af53a5471af1db90f43c89c1f75c44d3911dfe50d32a530978,7a69bba177d934af53a5471af1db90f43c89c1f75c44d3911dfe50d32a530978,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
dfdce25be8e5c0f52a055e869f17f96780f193efea87adac7ae7660e41921c82,2d029ba4c4da9dc6f937a9a690971370a96bbc69f19481cc221f2a96fbdc0438,1,0,1,CW_CANDIDATE,f441934c1e6fa54d2cba5e362020bcbe4e54ec27745990e277d6dc6ce6396eaf,0,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,NO_CANDIDATE,NOT_CERTIFIED,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,1e96f625474995538226e2ecd2c49ec118112afe425361e66d997b0675787400,1e96f625474995538226e2ecd2c49ec118112afe425361e66d997b0675787400,aafde3f9ed9701985ca06b3d5e217cb69b55073b7aa27a460d10d69d6499052a,aafde3f9ed9701985ca06b3d5e217cb69b55073b7aa27a460d10d69d6499052a,9a3a6af1ec9e3506d13bb5a01857e02a39fe0b8ace048a500077056216237a4f,9a3a6af1ec9e3506d13bb5a01857e02a39fe0b8ace048a500077056216237a4f,952333130902e3061fdd8c31efc03b84491f7d7ca2928d9f145358facfd1f8a3,952333130902e3061fdd8c31efc03b84491f7d7ca2928d9f145358facfd1f8a3,8ba3dbf188d086b7496fb2b82132017300e1cfa97a7fac78519e3fa58a4ef84f,8ba3dbf188d086b7496fb2b82132017300e1cfa97a7fac78519e3fa58a4ef84f,03e41833271de9a0696d1daf3f056e7bcf85d4b69ab5a90215d75bb6b66d8c11,03e41833271de9a0696d1daf3f056e7bcf85d4b69ab5a90215d75bb6b66d8c11,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,20f3bac434a986a5121bb89259a9aa7b52476d0cf2b40271e25a8275c4747c98,INVALID,DEPENDENCY_CERTIFICATION_MISMATCH,7fc2e72b4910396114edb39ca58e17811398f4670627f44acf7d486887984cc9,7a69bba177d934af53a5471af1db90f43c89c1f75c44d3911dfe50d32a530978,7a69bba177d934af53a5471af1db90f43c89c1f75c44d3911dfe50d32a530978,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
