analysis_id,cell_id,taskset_id,exact_e0,analysis_variant,task_id,priority_rank,C,D,T,P,D_over_T,task_solver_status,task_certification_status,candidate_response_time,closing_w,witness_h,checked_w_count,checked_h_count,checked_q_count,envelope_call_count,failure_reason,carry_in_vector_hash
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,0,0,8,57,61,279/500000,57/61,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,8,8,0,1,1,8,8,,
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,1,1,4,39,64,279/500000,39/64,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,4,4,0,1,1,4,4,,dcba506cf845be4089a3e8193fefda767efcd506c11c04de7bb9cc562f6f263a
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,2,2,3,41,68,9300000000000001/200000000000000000000,41/68,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,3,3,0,1,1,3,3,,4beae7c1e1d7600784bf8c3553e5cf8d21eecf0890ee836e3542a1b217157851
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,3,3,3,22,85,9300000000000001/200000000000000000000,22/85,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,3,3,0,1,1,3,3,,a01b39845c13d450019949ff189c2936d86c4981f2aa09bacd25e159977ae290
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,4,4,18,88,89,279/400000,88/89,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,21,21,0,4,1,21,21,,f2e3446e8ae18b5e21aab66cf7ece81a03a16a724074a6a3ad9a0a4c8a9500e7
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,5,5,7,66,104,9300000000000001/25000000000000000000,33/52,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,12,12,0,6,1,12,12,,293450aea6fb64018f0b82a0bca72aeadf2232e034c08db1fb0b2c91208c0ec5
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,6,6,3,60,105,279/400000,4/7,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,11,11,0,9,1,11,11,,98cb0f9ff08e56b3e14de9b51b797011dd128307ee8db299035579019ff3f453
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,7,7,5,7,115,9300000000000001/200000000000000000000,7/115,NO_CANDIDATE,NOT_CERTIFIED,,,,3,0,0,0,no v9.3 closure candidate by the task deadline,ad7363ab48e45d7803fabd5d2ff9152f6203354a9741419a2344e832c163dfd9
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,8,8,10,39,145,279/400000,39/145,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,LOC_THETA_LOC,9,9,21,109,181,9300000000000001/200000000000000000000,109/181,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,0,0,8,57,61,279/500000,57/61,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,8,8,0,1,1,8,8,,
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,1,1,4,39,64,279/500000,39/64,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,4,4,0,1,1,4,4,,dcba506cf845be4089a3e8193fefda767efcd506c11c04de7bb9cc562f6f263a
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,2,2,3,41,68,9300000000000001/200000000000000000000,41/68,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,3,3,0,1,1,3,3,,4beae7c1e1d7600784bf8c3553e5cf8d21eecf0890ee836e3542a1b217157851
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,3,3,3,22,85,9300000000000001/200000000000000000000,22/85,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,3,3,0,1,1,3,3,,a01b39845c13d450019949ff189c2936d86c4981f2aa09bacd25e159977ae290
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,4,4,18,88,89,279/400000,88/89,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,21,21,0,4,1,21,21,,f2e3446e8ae18b5e21aab66cf7ece81a03a16a724074a6a3ad9a0a4c8a9500e7
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,5,5,7,66,104,9300000000000001/25000000000000000000,33/52,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,12,12,0,6,1,12,12,,293450aea6fb64018f0b82a0bca72aeadf2232e034c08db1fb0b2c91208c0ec5
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,6,6,3,60,105,279/400000,4/7,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,11,11,0,9,1,11,11,,98cb0f9ff08e56b3e14de9b51b797011dd128307ee8db299035579019ff3f453
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,7,7,5,7,115,9300000000000001/200000000000000000000,7/115,NO_CANDIDATE,NOT_CERTIFIED,,,,3,0,0,0,no v9.3 closure candidate by the task deadline,ad7363ab48e45d7803fabd5d2ff9152f6203354a9741419a2344e832c163dfd9
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,8,8,10,39,145,279/400000,39/145,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,1,CW_THETA_CW,9,9,21,109,181,9300000000000001/200000000000000000000,109/181,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
