analysis_id,request_id,cell_id,taskset_id,taskset_hash,generation_seed,M,task_n,utilization,exact_e0,deadline_mode,analysis_variant,method_role,solver_status,certification_status,taskset_proven,first_failed_priority,n_tasks_total,n_tasks_evaluated,n_tasks_candidate_found,n_tasks_certified,source_analysis_id,source_vector_hash,target_carry_in_vector_hash,dependency_check_status,fixed_carry_in_interface_status,dominance_invariant_status,dominance_violation_count,diagnostic_mode,final_attempt_id,attempt_count,timeout_budget_seconds,runtime_wall_seconds,runtime_cpu_seconds,worker_startup_seconds,serialization_seconds,ipc_seconds,outer_timeout,terminal_origin
79a42b6479950b25fe59bdecb5e3a62ec23b1fdd2321cd5a32ecb0b9bb7effd7,ab666ee2b58c06a204743dc39336846a9ee3b6388fad7263967bb47d066fb4dd,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,b9ce38c4b1ccf3d985e9889f533b95385da5788a667ca1dffb2e7cd4562045f1,2061924294,4,10,1/5,1,constrained,LOC_THETA_LOC,MAIN_METHOD,NO_CANDIDATE,NOT_CERTIFIED,False,7,10,8,7,0,9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,,,NOT_CHECKED,NOT_APPLICABLE,NOT_CHECKED,0,False,78af18ec51b1fb76587889198f07683337f63b676c3145cdceffc7838844e356,1,4.0,0.400183615,0.287242445,0.092350658,0.000343943,0.010198756,False,PRODUCTION_ANALYZER
9829aa7a6fa771b9b58c98bba8b1b4b8b5cc7b39033a8735287b7aad90d77296,d1d92b4bfb4a16aa3b20aeae024166e171a03c1cbb33759ed4354592f17011ce,1481d7afaf65916278b43b34ab2be1c1a86210a3d1aa7cf179e81d0e6e09cebe,v93-131fd46ea7-t00000-b9ce38c4b1cc,b9ce38c4b1ccf3d985e9889f533b95385da5788a667ca1dffb2e7cd4562045f1,2061924294,4,10,1/5,1,constrained,CW_THETA_CW,MAIN_METHOD,NO_CANDIDATE,NOT_CERTIFIED,False,7,10,8,7,0,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_CHECKED,0,False,436a5e9df46f9f29be29aca1da68fb009b7760a1d27a7159da081816dc098119,1,4.0,0.384001376,0.280843026,0.088510586,0.000640226,0.011715220,False,PRODUCTION_ANALYZER
