analysis_id,request_id,cell_id,taskset_id,taskset_hash,generation_seed,M,task_n,utilization,exact_e0,deadline_mode,analysis_variant,method_role,solver_status,certification_status,taskset_proven,first_failed_priority,n_tasks_total,n_tasks_evaluated,n_tasks_candidate_found,n_tasks_certified,source_analysis_id,source_vector_hash,target_carry_in_vector_hash,dependency_check_status,fixed_carry_in_interface_status,dominance_invariant_status,dominance_violation_count,diagnostic_mode,final_attempt_id,attempt_count,timeout_budget_seconds,runtime_wall_seconds,runtime_cpu_seconds,worker_startup_seconds,serialization_seconds,ipc_seconds,outer_timeout,terminal_origin
158d3ee7104e21caf37dd87998abd89dbd8e9cb981c256f4cd51c50f41314808,e58d6d19ef8b13819aa57567533e0d43bc0f56f4e88f3776d2c7e91fe0231514,88235f23e8c35c11e539cda303d345cf4351032ac4dabcfe695b818bbd7c6bbb,v93-9c4084da74-t00000-4d61ae06afb2,4d61ae06afb25154acd8767fa3ea465d1b6e62d1c672d736b11a21d3a5d93919,1718549712,2,6,1/5,0,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,6bbba1433270c415bc706ebc2d3384b3e7bee69c80f6317d4fcbbf57be7e4f08,1,4.0,0.128220754,0.030723155,0.084350709,0.000307514,0.010314183,False,PRODUCTION_ANALYZER
ae786bc55bfe9529aa83a9b774111cbc91b46e24722269298f3fb6e71e488864,a70745fa21d4218b5b275e35b2b71277ed4a806f41837e59d814dca3025b318b,88235f23e8c35c11e539cda303d345cf4351032ac4dabcfe695b818bbd7c6bbb,v93-9c4084da74-t00000-4d61ae06afb2,4d61ae06afb25154acd8767fa3ea465d1b6e62d1c672d736b11a21d3a5d93919,1718549712,2,6,1/5,0,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,158d3ee7104e21caf37dd87998abd89dbd8e9cb981c256f4cd51c50f41314808,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,28b02ec34e17b4e3f00d4e23c0b26c5b8cfcb5840d06bca587eaab152e91228c,1,4.0,0.131079347,0.032264226,0.085462658,0.000268069,0.010814481,False,PRODUCTION_ANALYZER
