analysis_id,cell_id,taskset_id,exact_e0,analysis_variant,task_id,priority_rank,C,D,T,P,D_over_T,task_solver_status,task_certification_status,candidate_response_time,closing_w,witness_h,checked_w_count,checked_h_count,checked_q_count,envelope_call_count,failure_reason,carry_in_vector_hash
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,0,0,7,24,42,9300000000000001/200000000000000000000,4/7,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,7,7,0,1,1,7,7,,
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,1,1,2,45,68,9300000000000001/25000000000000000000,45/68,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,2,2,0,1,1,2,2,,bdf74b328fff9a2bee1bc372d188049dec0f976187d1911784d64471041ad727
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,2,2,18,69,90,9300000000000001/200000000000000000000,23/30,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,18,18,0,1,1,18,18,,68ca7c3050a06f5f22e8b944272b56741e36c2b44c0eb403b7318d978313177c
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,3,3,22,119,134,9300000000000001/200000000000000000000,119/134,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,22,22,0,1,1,22,22,,31dca7e6143242d2d1cd6755bb096bfa07ba54bb3258cf854a6302c3e121d971
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,4,4,18,109,150,9300000000000001/200000000000000000000,109/150,CANDIDATE_FOUND,PROVISIONAL_NOT_CERTIFIED,20,20,0,3,1,20,20,,b56b04a685e62cdf22d995af3e2c24735777e9d06a186aaf2a586e923c7c5156
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,5,5,38,41,157,9300000000000001/25000000000000000000,41/157,NO_CANDIDATE,NOT_CERTIFIED,,,,4,0,0,0,no v9.3 closure candidate by the task deadline,919cd74f19e65c02daceea53fdb7453a4241098a238e7a044421aa09d25bcb61
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,6,6,7,75,164,279/400000,75/164,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,7,7,5,148,169,279/400000,148/169,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,8,8,21,41,185,9300000000000001/200000000000000000000,41/185,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
62919a2660e59a8a753a97afdc5297414c0be1cc4c2e4442851e49ea0653795e,40aef34a12c4eace2f8da86f3e0464c48f8e6c288cf0a57629ec73753a0410c3,v93-cd19d17b28-t00000-a5ba4f306431,1,LOC_THETA_LOC,9,9,18,54,194,9300000000000001/200000000000000000000,27/97,NOT_EVALUATED_AFTER_PREFIX_FAILURE,NOT_APPLICABLE,,,,0,0,0,0,not evaluated after prefix failure,
