phase,structure,structure_alias_of,deadline_mode,power_mode,cell_id,U_norm,taskset_index,generation_seed,taskset_id,request_id,analysis_id,analysis_variant,solver_status,certification_status,taskset_proven,first_failed_priority,candidate_vector,task_status_vector,candidate_found_task_count,certified_task_count,checked_w_count,checked_h_count,checked_q_count,envelope_calls,worker_startup_seconds,solver_wall_seconds,solver_cpu_seconds,serialization_seconds,deserialization_seconds,transport_and_exit_seconds,total_wall_seconds,timeout,numeric_error,internal_error,not_applicable,dependency_status,dominance_status,source_vector_hash,target_carry_in_vector_hash
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,0,1525816795,v93-p2-screening-s1-u0-t00-8fbbf2379a1a,a0dc3ae1ca07442942343c6a5f869fce2771fb75e2c768b1aeeb7e9ac358622c,a22fc0f3d25a6272d18f47df3a40201ad2294b759e4d4b849be9b9952f5737be,CW_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",24],[""1"",2],[""2"",4],[""3"",13],[""4"",8],[""5"",20],[""6"",38],[""7"",50],[""8"",68],[""9"",115]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,184,10,342,342,0.002722930,3.422635589,3.421921430,0.000407689,0.000431820,0.002156657,3.428354685,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,dba8e0a2c9ca809f24b28c52d4fd3d7c9fec4ebb69d683d78ca3e7c3e7145a81,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,0,1525816795,v93-p2-screening-s1-u0-t00-8fbbf2379a1a,57a1bb1ea8ef16be30a8cc427835791c56c32d1a8cdab727f278dbedba70d318,356e9bf15a15d36f899be32669210776a151d63eaac48734e12c098f7017487a,LOC_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",24],[""1"",2],[""2"",4],[""3"",13],[""4"",8],[""5"",20],[""6"",38],[""7"",50],[""8"",68],[""9"",115]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,184,10,342,342,0.002822205,3.364096019,3.364029511,0.000273199,0.000491624,0.001234495,3.368917542,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,dba8e0a2c9ca809f24b28c52d4fd3d7c9fec4ebb69d683d78ca3e7c3e7145a81,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,0,1525816795,v93-p2-screening-s1-u0-t00-8fbbf2379a1a,8f26f04a3f863be209711fda1c9dae87b58eeffaab74e80ed643e8658fdbd239,d79053240d0fcd3d58c5e95e78328a43598c49eda0271a3a67a078d5149de2f1,CW_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",24],[""1"",2],[""2"",4],[""3"",13],[""4"",6],[""5"",15],[""6"",28],[""7"",33],[""8"",45],[""9"",84]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,96,10,254,254,0.002774112,2.114236438,2.114182325,0.000384661,0.000310931,0.001671400,2.119377542,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,0,1525816795,v93-p2-screening-s1-u0-t00-8fbbf2379a1a,0bf5de52729bdaeaaa3e497942b68f0412a424f0fbcd0cdfd623dbfcd1dfa50f,8bddd697950aa5c85118e7273a26247ce2f49c4650df467c6de9d692d9b794d9,LOC_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",24],[""1"",2],[""2"",4],[""3"",13],[""4"",6],[""5"",15],[""6"",28],[""7"",33],[""8"",45],[""9"",84]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,96,10,254,254,0.002122125,2.261978836,2.261926820,0.000304478,0.000278980,0.001557994,2.266242413,False,False,False,False,VALID,SATISFIED,9d29237b46b15a42196b12ab842f326649a679e2ade9c95a1668a93bc1d61339,9d29237b46b15a42196b12ab842f326649a679e2ade9c95a1668a93bc1d61339
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,0,1525816795,v93-p2-screening-s1-u0-t00-8fbbf2379a1a,857a94af3db3f320e12365dd14f3d6ef394a7c6941d5b216b8376245fc47716e,04a7550dcc7f53e0420476bac4be088f7533817a8349b468db6e324386247be0,LOC_THETA_LOC,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",24],[""1"",2],[""2"",4],[""3"",13],[""4"",6],[""5"",15],[""6"",28],[""7"",33],[""8"",45],[""9"",84]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,96,10,254,254,0.002644833,2.215019742,2.214889127,0.000278318,0.000342721,0.001586489,2.219872103,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,1,323750835,v93-p2-screening-s1-u0-t01-7b402c164241,dea2b47c9602ebdfe1f4a96d0b0d1dc45d2a66be8072284f7c4bcb4ea6eaa749,47490076386ad583b7c692822c11d5fd996cc4c29d967bd2505787407fed784e,CW_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",7],[""1"",2],[""2"",3],[""3"",28],[""4"",43],[""5"",62],[""6"",41],[""7"",67],[""8"",73],[""9"",122]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,257,10,448,448,0.002419996,9.465482548,9.465099186,0.000329155,0.000403587,0.001512748,9.470148034,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,a70f341ec63a80d75aa73bbd2300761c95814a3dc46e174cf2a234f6bc6d84ca,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,1,323750835,v93-p2-screening-s1-u0-t01-7b402c164241,d69901feb444f11af653d4984d85b58039cdeafb862262e9c582ddbf15346826,3549194b14e9d7af700471db33bbce178a87ec6490970a4162a4cf60b93697e2,LOC_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",7],[""1"",2],[""2"",3],[""3"",28],[""4"",43],[""5"",62],[""6"",41],[""7"",67],[""8"",73],[""9"",122]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,257,10,448,448,0.002826875,9.212640778,9.212398424,0.000337160,0.000462709,0.001508047,9.217775569,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,a70f341ec63a80d75aa73bbd2300761c95814a3dc46e174cf2a234f6bc6d84ca,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,1,323750835,v93-p2-screening-s1-u0-t01-7b402c164241,c82fa3c7e4bfa72391bd3cff7475aff2104a003887d42322157bf1e19d86cf6a,a7680e77a6efd16d9552afbdda4a2c96db40e193a5099b634f4640f1cedf5eaa,CW_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",7],[""1"",2],[""2"",3],[""3"",28],[""4"",41],[""5"",55],[""6"",29],[""7"",34],[""8"",37],[""9"",83]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,128,10,319,319,0.002431328,7.780750522,7.780434529,0.000309167,0.000331099,0.001551327,7.785373443,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,1,323750835,v93-p2-screening-s1-u0-t01-7b402c164241,7661686e4da1c48390b409654a280edda088b20d8e77ca630f030779a17556e2,65bd25573dbb5fc2d726152788e7f9808fcc6f8fc6102f23005eabed29547384,LOC_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",7],[""1"",2],[""2"",3],[""3"",28],[""4"",41],[""5"",55],[""6"",29],[""7"",34],[""8"",37],[""9"",83]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,128,10,319,319,0.002233477,7.531385489,7.531220118,0.000281956,0.000393658,0.001445398,7.535739978,False,False,False,False,VALID,SATISFIED,4a2fba92daa88acacabb9b521e7b3ac387afef6f54040a0932f9f7c304f54463,4a2fba92daa88acacabb9b521e7b3ac387afef6f54040a0932f9f7c304f54463
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,1,323750835,v93-p2-screening-s1-u0-t01-7b402c164241,304a75fb4fd90f2e7afbc7de8b7f40f125bc5408520069ddd72d2429ade403db,f787f6359906106b90f7ac63b27ffef1284abd82b0e1997cddbcb848eeae57ad,LOC_THETA_LOC,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",7],[""1"",2],[""2"",3],[""3"",28],[""4"",41],[""5"",55],[""6"",29],[""7"",34],[""8"",37],[""9"",83]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,128,10,319,319,0.002263398,7.600781669,7.600550506,0.000309578,0.000383649,0.001526479,7.605264773,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,2,740777851,v93-p2-screening-s1-u0-t02-cf93d5735167,02e4df6715b5205e83a73810590a4077ee9208bb05a570ad1d9ae8a450c9b26f,4c5f13cce3890063765f791cad97ae99bd32376c986f08ca74a56f99638d837e,CW_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",6],[""1"",37],[""2"",1],[""3"",9],[""4"",10],[""5"",15],[""6"",36],[""7"",39],[""8"",68],[""9"",79]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,167,10,300,300,0.002792530,3.594804576,3.594748813,0.000272799,0.000451978,0.001241387,3.599563270,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,05bf339758b0f4202fa93f8af05e66c5b10cd0e5ebc5b522455279bcba69c68c,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,2,740777851,v93-p2-screening-s1-u0-t02-cf93d5735167,3bee5f8bbc73a4dc5369ca9b4a5d6cd5893ed60cc0f3c1934b92261b9f5ce85a,775d20e569bd0a5ec62c60271c52915d7c2315eae3509f3e49d42c9e2e8ee906,LOC_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",6],[""1"",37],[""2"",1],[""3"",9],[""4"",10],[""5"",15],[""6"",36],[""7"",39],[""8"",68],[""9"",79]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,167,10,300,300,0.002963283,3.602449011,3.602347317,0.000257509,0.000455465,0.001304678,3.607429946,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,05bf339758b0f4202fa93f8af05e66c5b10cd0e5ebc5b522455279bcba69c68c,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,2,740777851,v93-p2-screening-s1-u0-t02-cf93d5735167,58cfc98fcd8e4fffce2dcaf43806ee486fc15d1569b3c376c7aaa920050c7037,6141dac4d581bd9e4254b6b1507142ba63fd721d9165952e021d0385118b3b15,CW_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",6],[""1"",37],[""2"",1],[""3"",9],[""4"",9],[""5"",8],[""6"",28],[""7"",26],[""8"",46],[""9"",48]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,85,10,218,218,0.003139286,2.661586060,2.661529159,0.000251297,0.000352239,0.001367757,2.666696639,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,2,740777851,v93-p2-screening-s1-u0-t02-cf93d5735167,86b6ef2acb834417f85269f27c9cb212120ba7858cd84c7ac273a8555f02b352,7634cdd7118fda7c87a2001dee6cb1cc5ee433eba4669f79f980711d343e9363,LOC_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",6],[""1"",37],[""2"",1],[""3"",9],[""4"",9],[""5"",8],[""6"",28],[""7"",26],[""8"",46],[""9"",48]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,85,10,218,218,0.003059010,2.711558841,2.711444819,0.000280403,0.000287286,0.002291353,2.717476893,False,False,False,False,VALID,SATISFIED,35cd0cbf3a284649d7a184748f91d020363ca784627c3c0b273f6e019e0387e4,35cd0cbf3a284649d7a184748f91d020363ca784627c3c0b273f6e019e0387e4
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,2,740777851,v93-p2-screening-s1-u0-t02-cf93d5735167,ec4b281485e3fffe46e4a8441d88af0ef4bea3565693edd51d8f47ab40967d0e,497de2aa38bb9513ecdd60dbc0297810eefe87f74e1aa4d8cb0e1eadbe1653a9,LOC_THETA_LOC,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",6],[""1"",37],[""2"",1],[""3"",9],[""4"",9],[""5"",8],[""6"",28],[""7"",26],[""8"",46],[""9"",48]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,85,10,218,218,0.002551952,2.738088709,2.737933089,0.000255185,0.000342841,0.001372236,2.742610923,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,3,1693365082,v93-p2-screening-s1-u0-t03-afe4faa3fe20,96c5d10cb75ad204b9fc58d1036780b91d7fca8eca575a566068024e39174218,723471f2417720b49a91eceeab27cdc07d86bb2fede837ec2d8747ec09b47006,CW_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",16],[""1"",7],[""2"",6],[""3"",37],[""4"",21],[""5"",51],[""6"",51],[""7"",93],[""8"",88],[""9"",94]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,309,10,464,464,0.002534293,8.031648839,8.031502316,0.000329436,0.000415980,0.001470609,8.036399157,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,04a63d423bab9b262d1b424575f3238ef31454068e38ccfc8565d4f867279548,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,3,1693365082,v93-p2-screening-s1-u0-t03-afe4faa3fe20,39fcdb11ec61f10cd2c0e88c3db7c19eadf23d6e715abaf9d40bcecdc36b8418,dcbefa09101fd44876b6ca923bd68679db2803d6e829d960f5e23062f85f67a4,LOC_D,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",16],[""1"",7],[""2"",6],[""3"",37],[""4"",21],[""5"",51],[""6"",51],[""7"",93],[""8"",88],[""9"",94]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,309,10,464,464,0.002312016,8.045861603,8.045691528,0.000307354,0.000408606,0.001540674,8.050430253,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,04a63d423bab9b262d1b424575f3238ef31454068e38ccfc8565d4f867279548,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,3,1693365082,v93-p2-screening-s1-u0-t03-afe4faa3fe20,5c4380e01251020b95740508e7944894fb238c09ce2a3e862ef503556604f15a,45977dfdb74f2ba72a63479ddab970984f73d31391cf801d1056e047d3e06e2a,CW_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",16],[""1"",7],[""2"",6],[""3"",37],[""4"",15],[""5"",40],[""6"",32],[""7"",62],[""8"",45],[""9"",51]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,156,10,311,311,0.002285993,5.384832459,5.384714545,0.000517052,0.000511012,0.003675003,5.391821519,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,3,1693365082,v93-p2-screening-s1-u0-t03-afe4faa3fe20,47a806081a4654c83014d7da8ccb30575a73ecae77f30100680f3929da04fa7a,9af95c17e2f9aced571e871d9185bc345fdd1244bae86d180403ef09f5523a27,LOC_THETA_CW,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",16],[""1"",7],[""2"",6],[""3"",37],[""4"",15],[""5"",40],[""6"",32],[""7"",62],[""8"",45],[""9"",51]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,156,10,311,311,0.003223588,5.430202042,5.429992095,0.000346378,0.000304749,0.001454969,5.435531726,False,False,False,False,VALID,SATISFIED,387df20943e02a4eac27e068c677cc21aed84bd98837dbb18d0c6706c381f8b8,387df20943e02a4eac27e068c677cc21aed84bd98837dbb18d0c6706c381f8b8
SCREENING,S1,,implicit,generator_default_heterogeneous,S1-U0.4,0.4,3,1693365082,v93-p2-screening-s1-u0-t03-afe4faa3fe20,b3a2ba87cf6c53ee6f63bbb14411e9804ca38f2a69655bc4cbd3481c27900e74,8f2b1b8f384ddc3ef39fcd0f30a86ad7cbd9b8e0490f16896ed73df14f4fc1ee,LOC_THETA_LOC,COMPLETED,CERTIFIED_TASKSET,True,,"[[""0"",16],[""1"",7],[""2"",6],[""3"",37],[""4"",15],[""5"",40],[""6"",32],[""7"",62],[""8"",45],[""9"",51]]","[[""0"",""CANDIDATE_FOUND"",""CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""CERTIFIED""],[""9"",""CANDIDATE_FOUND"",""CERTIFIED""]]",10,10,156,10,311,311,0.002249386,5.459778019,5.459685564,0.000306382,0.000333594,0.001522357,5.464189738,False,False,False,False,NOT_CHECKED,NOT_APPLICABLE,,
