request_id,analysis_id,taskset_id,generation_seed,U_norm,E0,analysis_variant,original_timeout_seconds,original_solver_status,original_certification_status,original_first_failed_priority,original_candidate_vector,original_task_status_vector,checked_w_count,checked_h_count,checked_q_count,envelope_calls,task_input_hash
6d5c5ff0e221858e331e5ffa8e142d66d77347c2e8169af62ecb784bcb065335,a555be9450412732d2bc47500367891b07feec20c87b4d3d71ec1043e6b0ee48,v93-u1-e1-t03-ab3e4493620a,826824545,0.4,1,CW_D,15,TIMEOUT,NOT_CERTIFIED,8,"[[""0"",13],[""1"",23],[""2"",8],[""3"",83],[""4"",19],[""5"",26],[""6"",40],[""7"",59],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",174,9,393,393,f1110939afa517b86f8bdb4ec4de94c0f2fcbe45aadfb18bd8c3cdb4443fbb8f
93252630521831cb5138271a861f0cf474f9cfe432f78a1c3e4e023cb8576519,95d9498f9e10ce992cd26bc02b6ff58357e551ab1f9753fa8df459a4fb2918bb,v93-u1-e1-t03-ab3e4493620a,826824545,0.4,1,LOC_D,15,TIMEOUT,NOT_CERTIFIED,8,"[[""0"",13],[""1"",23],[""2"",8],[""3"",83],[""4"",19],[""5"",26],[""6"",40],[""7"",59],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",174,9,377,377,f1110939afa517b86f8bdb4ec4de94c0f2fcbe45aadfb18bd8c3cdb4443fbb8f
3e909194b22beabeb4c8402917d4a903f4366cd7010574250a277d6537d07cf5,8abe682169af9c44f4e43c5ebde025466ccd1753ec939103d4254f5487420595,v93-u1-e1-t06-7c33b3866f7f,1374109602,0.4,1,CW_D,15,TIMEOUT,NOT_CERTIFIED,8,"[[""0"",13],[""1"",6],[""2"",2],[""3"",4],[""4"",19],[""5"",24],[""6"",29],[""7"",37],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",132,9,268,268,49ef5fba536784cd4d9541a31935e7dc62c1dcf022ad39fbd9608ac5637f478b
1ade4bf1a33a8a2bc3249188d8bdb330b976a8c1eda74359646bbb921011af11,28aa47f2f0627cbbeac67e34cdf6d343fb068b0c673aba953c8efa7da598685b,v93-u1-e1-t06-7c33b3866f7f,1374109602,0.4,1,CW_THETA_CW,15,TIMEOUT,NOT_CERTIFIED,9,"[[""0"",13],[""1"",6],[""2"",2],[""3"",4],[""4"",17],[""5"",18],[""6"",17],[""7"",23],[""8"",134],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""9"",""TIMEOUT"",""NOT_CERTIFIED""]]",99,10,239,239,49ef5fba536784cd4d9541a31935e7dc62c1dcf022ad39fbd9608ac5637f478b
4380ca0acf220278dbfb5d62658762b8f601ea92e1b64b0ebbdf7d3b081fcef1,a9e0bbcfb0674ad46adacf457e37bd76ad5e399df1bb988ac0dd31271720e53a,v93-u1-e1-t06-7c33b3866f7f,1374109602,0.4,1,LOC_D,15,TIMEOUT,NOT_CERTIFIED,8,"[[""0"",13],[""1"",6],[""2"",2],[""3"",4],[""4"",19],[""5"",24],[""6"",29],[""7"",37],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",132,9,266,266,49ef5fba536784cd4d9541a31935e7dc62c1dcf022ad39fbd9608ac5637f478b
6ea6c991c023e420bd675157865b5656d6df5e757e539ea38438ed285ddc3e8e,f23c6d60ef1305bd8f50ffe12f1e1d7637d9b82e618c18d3e769c0d8501f705e,v93-u2-e1-t00-0dbe5034b87f,1926685825,0.6,1,CW_D,15,TIMEOUT,NOT_CERTIFIED,7,"[[""0"",35],[""1"",6],[""2"",25],[""3"",7],[""4"",13],[""5"",19],[""6"",63],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",105,8,268,268,b868bb49ddec916259b12ef2dc2904e15d394f31218585247e1401398b418374
ddebb43fc396eeaad645466ef79301f3f7dad9a294d392cb22109ba53b0e11b7,a8bd2bd6ae6bcfe20a1d9bcb736e70bfe8ba456fb1d7d0156b0b0560de14e4c3,v93-u2-e1-t00-0dbe5034b87f,1926685825,0.6,1,LOC_D,15,TIMEOUT,NOT_CERTIFIED,7,"[[""0"",35],[""1"",6],[""2"",25],[""3"",7],[""4"",13],[""5"",19],[""6"",63],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",105,8,268,268,b868bb49ddec916259b12ef2dc2904e15d394f31218585247e1401398b418374
4539f587d9a6744a2ba6978d8a293ce667de32dedcc2b4b32ecac04466833eae,d3a5ba6e050e20ffd1b63452690c3de3afc0e04df6bb70c7212bd88211e0bf28,v93-u2-e1-t03-d280354cc2e9,1028978975,0.6,1,CW_D,15,TIMEOUT,NOT_CERTIFIED,5,"[[""0"",17],[""1"",10],[""2"",24],[""3"",37],[""4"",47],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",81,6,237,237,774a10c0b6e67ecbb1384567bb8a45b1031398e9cd1122a35ea885aced8c77d8
edf6567e845ec019159274cd9aae601478d4b843421b1e62094d56801f7239e3,0366260d0250fa08247f8cd710908f9e3d12d90cf29d7d475e209d7ced693717,v93-u2-e1-t03-d280354cc2e9,1028978975,0.6,1,CW_THETA_CW,15,TIMEOUT,NOT_CERTIFIED,8,"[[""0"",17],[""1"",10],[""2"",24],[""3"",37],[""4"",37],[""5"",73],[""6"",41],[""7"",56],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",218,9,377,377,774a10c0b6e67ecbb1384567bb8a45b1031398e9cd1122a35ea885aced8c77d8
1e58db4c77560bb193fef7af6ca54b8a3b9dc23bdbb4989a4cfd9e1fd3182397,6820646931e8eb40370a9fd50af3af5df7a3c1c6a36d934fe7a4e3f1451dda50,v93-u2-e1-t03-d280354cc2e9,1028978975,0.6,1,LOC_D,15,TIMEOUT,NOT_CERTIFIED,5,"[[""0"",17],[""1"",10],[""2"",24],[""3"",37],[""4"",47],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""TIMEOUT"",""NOT_CERTIFIED""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",81,6,238,238,774a10c0b6e67ecbb1384567bb8a45b1031398e9cd1122a35ea885aced8c77d8
11b2952ce429dd98561a8aa32b17521e014ac9f04cf4e0c176fc47a0f1dc87ae,26f842e2283a517c7b1fef4a7fe4346292e432d6095cf863f48eee09597a7d1c,v93-u2-e1-t03-d280354cc2e9,1028978975,0.6,1,LOC_THETA_LOC,15,TIMEOUT,NOT_CERTIFIED,8,"[[""0"",17],[""1"",10],[""2"",24],[""3"",37],[""4"",37],[""5"",73],[""6"",41],[""7"",56],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",218,9,376,376,774a10c0b6e67ecbb1384567bb8a45b1031398e9cd1122a35ea885aced8c77d8
e501e3a6a6b5660f1b9459215e928fda6b8c7bc1481a2bd00932f56d4f6b161e,52d8923a1296f0d2d1e739ef5fe625ef9183383b71faa6080250c287e62341c6,v93-u2-e1-t04-23bfb5baae6d,1773984100,0.6,1,CW_D,15,TIMEOUT,NOT_CERTIFIED,7,"[[""0"",6],[""1"",4],[""2"",9],[""3"",12],[""4"",36],[""5"",21],[""6"",72],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",117,8,252,252,ead7aac0a25490fae86f63a1de47e9067977a31ae5eae1ba1b5b926e1c6f84e9
a1da9f5be75435cabfe49c17f3aa86e4474c8d2238d8fb34dbfdc37bd8b5bc80,1ebe2489fa20cb74d5f0ae039666c04a5bacd66fdd515be8a7b37d7d2c73a24d,v93-u2-e1-t04-23bfb5baae6d,1773984100,0.6,1,CW_THETA_CW,15,TIMEOUT,NOT_CERTIFIED,8,"[[""0"",6],[""1"",4],[""2"",9],[""3"",12],[""4"",32],[""5"",11],[""6"",62],[""7"",80],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",139,9,290,290,ead7aac0a25490fae86f63a1de47e9067977a31ae5eae1ba1b5b926e1c6f84e9
4cfb34eeccd4ab83521d502b390ad27a178d3c36e4313b7b655a583140ba5922,5c7b364571c625194ca46e16a78ff0700248885199f20f06e9f87eefd4a08fe8,v93-u2-e1-t04-23bfb5baae6d,1773984100,0.6,1,LOC_D,15,TIMEOUT,NOT_CERTIFIED,7,"[[""0"",6],[""1"",4],[""2"",9],[""3"",12],[""4"",36],[""5"",21],[""6"",72],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",117,8,250,250,ead7aac0a25490fae86f63a1de47e9067977a31ae5eae1ba1b5b926e1c6f84e9
b43f7121c534709e06904d70507633446d30d70b302e70260613070abf388615,a74fc102b9ba4b95e98acf1911f81eca26348f2b377fa52d1a777c3ecaf8a46e,v93-u2-e1-t04-23bfb5baae6d,1773984100,0.6,1,LOC_THETA_LOC,15,TIMEOUT,NOT_CERTIFIED,8,"[[""0"",6],[""1"",4],[""2"",9],[""3"",12],[""4"",32],[""5"",11],[""6"",62],[""7"",80],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""8"",""TIMEOUT"",""NOT_CERTIFIED""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",139,9,270,270,ead7aac0a25490fae86f63a1de47e9067977a31ae5eae1ba1b5b926e1c6f84e9
c55c8746b18e3aecb8b60881f5263ccf2e634aeae24e1a28eef52cdb63523b6e,5f78c1406b5348116645adfd17a2085fd62be5828cff3a256f2778a3ba8e9242,v93-u2-e1-t05-dc67e79d415a,116752592,0.6,1,CW_D,15,TIMEOUT,NOT_CERTIFIED,7,"[[""0"",3],[""1"",44],[""2"",48],[""3"",18],[""4"",13],[""5"",47],[""6"",90],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""1"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""2"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""3"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""4"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""5"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""6"",""CANDIDATE_FOUND"",""PROVISIONAL_NOT_CERTIFIED""],[""7"",""TIMEOUT"",""NOT_CERTIFIED""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",188,8,318,318,724af19c6a60a4c6c4a5f47427773434a4875c7809e90edb0158ab876d5894dc
