analysis_run_id,taskset_id,target_task_id,hp_task_id,theta_value,theta_source_mode,source_analysis_run_id,source_task_id,source_task_solver_status,source_task_certification_status,source_analysis_solver_status,source_analysis_certification_status,source_variant,source_theory_document_sha256,target_theory_document_sha256,source_taskset_semantic_hash,target_taskset_semantic_hash,source_priority_rank_hash,target_priority_rank_hash,source_analysis_E0_canonical_hash,target_analysis_E0_canonical_hash,source_analysis_service_curve_canonical_hash,target_analysis_service_curve_canonical_hash,source_analysis_power_vector_canonical_hash,target_analysis_power_vector_canonical_hash,source_analysis_energy_unit_hash,target_analysis_energy_unit_hash,source_energy_numeric_mode,target_energy_numeric_mode,fixed_carry_in_corollary_status,carry_in_vector_hash,dependency_vector_check_status,dependency_input_failure_mask,dependency_record_hash,source_plan_context_hash,target_plan_context_hash,source_fixed_carry_in_corollary_hash,target_fixed_carry_in_corollary_hash,source_E0_scaled,target_E0_scaled,source_service_curve_hash,target_service_curve_hash,source_power_vector_hash,target_power_vector_hash,source_energy_numeric_scale,target_energy_numeric_scale,source_formal_contract_hash,target_formal_contract_hash
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,1,0,4,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,d58fbf8f6ecd337ebe5e2f79d52b0bf406210ad7aac70abf71cd6cf4a5c44bfb,VALID,EMPTY,ac4e8aaf027f07457488cbe4ed882c0511d3153c660a21f19c08da390d340155,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,2,0,4,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,b7ff124d0026388cfe4dded27c9df0c9e023f28bd33ceb1f593a5f80835b9a07,VALID,EMPTY,2f4d6acde73e6e14f220165142eaa8b55546da10f249e4d7e26b12a948aaf427,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,2,1,1,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,1,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,b7ff124d0026388cfe4dded27c9df0c9e023f28bd33ceb1f593a5f80835b9a07,VALID,EMPTY,e9309156f01982a1ce41177699b019db9aac607675d3c283be0088e8c382fc2b,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,3,0,4,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,4bd254d382e74d1c6a07cb45a15fb141371a8df4064ba27d475c73a5f7f0f833,VALID,EMPTY,67f777e3459e68d43225b689f7e7a0cc103f0df4344c34ac37b866f970896306,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,3,1,1,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,1,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,4bd254d382e74d1c6a07cb45a15fb141371a8df4064ba27d475c73a5f7f0f833,VALID,EMPTY,1aac149e5791f5aa2d9887d3326d3764dcc4abb25911d00af0b67578d2b60ac7,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,3,2,2,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,2,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,4bd254d382e74d1c6a07cb45a15fb141371a8df4064ba27d475c73a5f7f0f833,VALID,EMPTY,0f592b29361ec8deeafca96ac98175133e6b220a7372af67a1286724115906ac,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,4,0,4,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,a021d80c4e598a4ecb5dbed551239abd6fb2d037e19ad71a48d8623e07586239,VALID,EMPTY,b784fbaa13c1891d3a72d2decbd60252460086e9729e587a55675502c823f477,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,4,1,1,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,1,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,a021d80c4e598a4ecb5dbed551239abd6fb2d037e19ad71a48d8623e07586239,VALID,EMPTY,48dd43c1cbb0eb02b97eeff938eac9dd468f2587fa9f202c348215bfe8d419e1,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,4,2,2,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,2,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,a021d80c4e598a4ecb5dbed551239abd6fb2d037e19ad71a48d8623e07586239,VALID,EMPTY,525a015361fa9051c67def434598de4f94c72450b7cf6e1e7a18d44106b22bc3,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,4,3,6,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,3,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,a021d80c4e598a4ecb5dbed551239abd6fb2d037e19ad71a48d8623e07586239,VALID,EMPTY,1a431b29e0e11be29116c293bee9397e12fe614c8d6cc316681d27810f816619,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,5,0,4,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,0,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,ae019692f7fe476c6f8612c7caf30323f05a4f170bdd681d2edec2d4a169f02c,VALID,EMPTY,de171d1c6b9448632cf2f2c09a852f1d4e9ff6f706195d13adc4af400e8dde05,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
444234783e619331aba8226ab61d65daf9527ec2a104f0778abc97ac99921e56,v93-u0-e1-t00-f8b4c71f0699,5,1,1,CW_CANDIDATE,654ed3ac578fa3bb53539756b82fb3fe5fbf648b4ad4fc937c88a61a993e2368,1,CANDIDATE_FOUND,CERTIFIED,COMPLETED,CERTIFIED_TASKSET,CW-Theta^cw,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,f8b4c71f0699551bab31f821869f25545a0545600d01b55de04071e877d7ed85,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,cd72c70177e3c9d7bff7de0d95ed16890b5c4bc4a60505ac3f7b4258234370c7,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,2a1bf987100d3aef6603dcc972396489ed2976b9faebb42ac5824ea2cf2176eb,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,018aefbc5e84b56c589979e9530ab3332849a28246d5dd9d55c3768d7db23a31,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,ce0252aa1fe15b7829b74bc1d2d5229bcc1f06a56b8751ef838b4e8e46c82ef3,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,2a8765592b3b2c2a6e2ee0dd64a2c144fa568fbffcac8611bd91bb617df61d8f,EXACT_RATIONAL,EXACT_RATIONAL,ACTIVE,ae019692f7fe476c6f8612c7caf30323f05a4f170bdd681d2edec2d4a169f02c,VALID,EMPTY,3de7865e2ac73704fa8a940d95fb722ffdb4079a6a56ef4cf9eca1994d33ecf6,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,e585f297532285a32e2210828ec9209da61be99539a6c13806a01d2dd450703e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,524d4f84b04185609735a2be3ff54984149be1478a111044494ec1f8ff65098e,,,,,,,,,,
