analysis_id,request_id,cell_id,taskset_id,taskset_hash,generation_seed,M,task_n,utilization,exact_e0,deadline_mode,analysis_variant,method_role,solver_status,certification_status,taskset_proven,first_failed_priority,n_tasks_total,n_tasks_evaluated,n_tasks_candidate_found,n_tasks_certified,source_analysis_id,source_vector_hash,target_carry_in_vector_hash,dependency_check_status,fixed_carry_in_interface_status,dominance_invariant_status,dominance_violation_count,diagnostic_mode,final_attempt_id,attempt_count,timeout_budget_seconds,runtime_wall_seconds,runtime_cpu_seconds,worker_startup_seconds,serialization_seconds,ipc_seconds,outer_timeout,terminal_origin
5bb4e1132eb4061b9ad93b6c22d67ff1806c364adc94dd3ba05b6097bdeceeba,c4e4557c23f806bcd9fac76d4f9e3a83abb74c39b3e52714be5ebdd811a2a854,07a12db2be791f7fd1e9ab85125e011d55182ad76ea3cc21e36432b8de854006,v93-81b8743848-t00000-2b4c59cc48b1,2b4c59cc48b199a043a187b6b7452d3eeb936a94d21e634cbc52eb85e0f25fb1,892852323,4,6,1/5,0,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,71ffc885f6451627d318afcd2e2b0868b4f2a732b54f23a6d79ff108cbcaf756,1,4.0,0.655691185,0.549264800,0.086428764,0.000305520,0.012090278,False,PRODUCTION_ANALYZER
8d1277a1e1d3f16e21318c72b15c43cd1fccb3fb8133a1d34380fb1d74e52aa4,51273e72b80878878896ad54439f70250044e1f8b6e68b348060c487534e7a37,07a12db2be791f7fd1e9ab85125e011d55182ad76ea3cc21e36432b8de854006,v93-81b8743848-t00000-2b4c59cc48b1,2b4c59cc48b199a043a187b6b7452d3eeb936a94d21e634cbc52eb85e0f25fb1,892852323,4,6,1/5,0,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,5bb4e1132eb4061b9ad93b6c22d67ff1806c364adc94dd3ba05b6097bdeceeba,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,1222bdb935bf488c05b2fca9f7b01a14853aaa997f95e10ab9046a390927326d,1,4.0,0.602125741,0.503685782,0.084105807,0.000241238,0.011540176,False,PRODUCTION_ANALYZER
0f7d937c4c85187ce99d1727cf1258d32e1d03a5d3abaa79ba24837220e7a567,61ff31a9df38244cfad777f42bd5de90371774b09b94d823b5dde48057682cfa,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,4d61ae06afb25154acd8767fa3ea465d1b6e62d1c672d736b11a21d3a5d93919,1718549712,2,6,1/5,0,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,d01ccda7f495e62deceabfe99048b0a22eb8b1612cf7171886cafb6942824033,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,02e9e299eac96c72093dafc83271c9fea3f1f5d8ca243e46e9f7fb9a354557f1,1,4.0,0.130105319,0.030966948,0.086125124,0.000288668,0.010278903,False,PRODUCTION_ANALYZER
d01ccda7f495e62deceabfe99048b0a22eb8b1612cf7171886cafb6942824033,d589afa52ed8f57f3ded8436dac6ff1febae5ae0945e853a1b1d3c34eab290a0,7bc3d057471b28c4e9c84786e592bc8f2726cf645c46aa684cfbd7879ad7754f,v93-9c4084da74-t00000-4d61ae06afb2,4d61ae06afb25154acd8767fa3ea465d1b6e62d1c672d736b11a21d3a5d93919,1718549712,2,6,1/5,0,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,66e131c89db907db419f141343df5c85bf7eecfb2f0acc035f633c6e7124581f,1,4.0,0.137207104,0.030811813,0.087466269,0.000208065,0.016266142,False,PRODUCTION_ANALYZER
a0f2a300b6b06345f91f88ae5f1f7dc674b11980c005b359d4cabbcb8d9c3103,d8d322f55d2ae77dd826d4aaf48b041ca57313c0e12e5f4f6262a66007ef379e,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,4d61ae06afb25154acd8767fa3ea465d1b6e62d1c672d736b11a21d3a5d93919,1718549712,2,6,1/5,0,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,872ee9abc75792936543cb22e966f8305b866ebb1e17de78eb5478d14649040f,1,4.0,0.131889678,0.030315591,0.085615766,0.000432481,0.013247848,False,PRODUCTION_ANALYZER
f78bab905d3418b01ed6f46af89e325d88ca82d9c7e633b30132ec4083fad7f3,6c6f12ffe9305809cc850e8be8042a0ca39d0f56d633ca1bdceb3091e9357e28,3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,4d61ae06afb25154acd8767fa3ea465d1b6e62d1c672d736b11a21d3a5d93919,1718549712,2,6,1/5,0,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,a0f2a300b6b06345f91f88ae5f1f7dc674b11980c005b359d4cabbcb8d9c3103,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,cd38dfa23b7c20ba241725ed484593eacb88ce32144d03591084472635a22987,1,4.0,0.129869409,0.030276947,0.084303773,0.000265223,0.012109270,False,PRODUCTION_ANALYZER
0b14b91b702b5ce79bec614dc0dc55cc9397aab3359721f56db75cf10c140272,45cf66a606ca27af88f6e53bae39ee1bd6a9a07c7c2af72bef28eb91cf37c956,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,4a3ac4d6db0b0e4edae488bbf29dee4a671568e1b2e872c8b76dc684c70aff20,180929806,2,6,1/5,0,constrained,LOC_THETA_LOC,MAIN_METHOD,NO_CANDIDATE,NOT_CERTIFIED,False,4,6,5,4,0,d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,,,NOT_CHECKED,NOT_APPLICABLE,NOT_CHECKED,0,False,0a3cb518407af326cd5147b16dbcd3cc1b95463a0177eec6520cf1b4e16688c7,1,4.0,0.415246510,0.308295172,0.085315302,0.000218294,0.013586911,False,PRODUCTION_ANALYZER
d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,e1ebd07148e42702a87c3f9c6a44f3d30e60e2314b5b62f0a21ac7fbb403b8cd,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,4a3ac4d6db0b0e4edae488bbf29dee4a671568e1b2e872c8b76dc684c70aff20,180929806,2,6,1/5,0,constrained,CW_THETA_CW,MAIN_METHOD,NO_CANDIDATE,NOT_CERTIFIED,False,4,6,5,4,0,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_CHECKED,0,False,cf072af67e019fec4df64b7b20038e1b981fcc700b929ae8181eba70ec583a3f,1,4.0,0.415984278,0.309157050,0.087980030,0.000193387,0.010983154,False,PRODUCTION_ANALYZER
6b496d608d242a7666774239e2a79f8de3e923c7f8a064dff96adfce4d6e668c,12b277d7ff0f955efea95cfd862fb06c86723cdcba8bb0f827359b25e94016bc,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,4d61ae06afb25154acd8767fa3ea465d1b6e62d1c672d736b11a21d3a5d93919,1718549712,2,6,1/5,0,constrained,LOC_THETA_LOC,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,ea390f27ba3d67d225a11ee6db184925894914c2ebcd26a308343995d159c86b,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,ab8b494976dea0408be56b06dd6c3fb7c517005885bc2ad8ae6d56136f331113,1,4.0,0.136448636,0.032592886,0.087593682,0.000257850,0.013475999,False,PRODUCTION_ANALYZER
ea390f27ba3d67d225a11ee6db184925894914c2ebcd26a308343995d159c86b,d2994adcbdcb37d235fd55bee4d88fb1d63cc74fd07b9bc361fbf3b19bdbf689,40ce9057dd1989bb77186c2cae3c2124a34ee8820856323b35857661b8c9da68,v93-9c4084da74-t00000-4d61ae06afb2,4d61ae06afb25154acd8767fa3ea465d1b6e62d1c672d736b11a21d3a5d93919,1718549712,2,6,1/5,0,constrained,CW_THETA_CW,MAIN_METHOD,COMPLETED,CERTIFIED_TASKSET,True,,6,6,6,6,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_APPLICABLE,0,False,cabc1aa348997d1e7b822443ba97594d9c9ef4c2f3c8f49a92a7b6e36fe24d00,1,4.0,0.130915024,0.032994669,0.083554560,0.000300201,0.011670994,False,PRODUCTION_ANALYZER
