analysis_id,cell_id,taskset_id,target_variant,source_analysis_id,source_variant,source_certified,dependency_check_status,source_taskset_hash,target_taskset_hash,source_e0,target_e0,source_numerical_mode,target_numerical_mode,source_vector_hash,target_vector_hash,applicable,fallback_used
5875e5ba991a6e1253eff188bfcecc5f4c7f9095b4853c2c79d6616e102e16e0,d0e0464ce63c9120e5a53941d79cb1b73e8844f3a0148b447b3f9919f2b633fd,v93-5b7dce0b03-t00000-2292118c3dc7,LOC_THETA_CW,ecf7c753292a8506efd58d9e98cf73b4c5ef5c8d21dc295b4c39afe44d4d0724,CW_THETA_CW,True,VALID,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,2292118c3dc7677d27da45e2795999e7df9dbbf93513d3e088512e9aec860b10,0,0,EXACT_RATIONAL,EXACT_RATIONAL,f0aeba6e72de36ecd667a2eb5aee0ba4df163b79626787f7685bf85ebb2c8d97,f0aeba6e72de36ecd667a2eb5aee0ba4df163b79626787f7685bf85ebb2c8d97,True,False
