irradiance_W_per_m2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
23.88
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
164.15
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
305.77
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
406.6
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
443.83
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
434.5
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
366.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
249.05
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
104.07
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
4.85
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
24.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
168.9
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
310.45
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
411.65
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
450.62
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
443.15
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
375.73
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
260.6
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
112.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
5.65
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
24.42
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
166.48
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
306.83
407.23
407.23
407.23
407.23
407.23
407.23
407.23
407.23
407.23
407.23
407.23
407.23
407.23
407.23
