plot,cell_id,taskset_id,variant,relation,x,y,outcome
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,7,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,8,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,9,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,0,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,1,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,7,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,8,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_D,LOC_D_VS_CW_D,9,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,0,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,1,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,7,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,8,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,9,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,0,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,1,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,2,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,3,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,4,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,5,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,6,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,7,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,8,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_D,LOC_D_VS_CW_D,9,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,0,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,1,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,2,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,3,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,4,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,5,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,6,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,7,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,8,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,9,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,0,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,1,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,2,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,3,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,4,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,5,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,6,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,7,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,8,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,9,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,0,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,1,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,2,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,3,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,4,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,5,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,6,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,7,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,8,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,9,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,0,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,1,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,2,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,3,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,4,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,5,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,6,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,7,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,8,0,EQUAL
ablation,9a7a99219b098ab2b87160c619686912835b661e25f86d9dc71f9478ecbab9b2,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,9,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,0,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,1,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,2,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,3,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,4,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,5,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,6,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,7,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,8,0,EQUAL
ablation,be79120f9a03c21892afc0f91577f9e07ed46f2b9687b9665e9e9e032b3cbf4d,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,9,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,0,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,1,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,2,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,3,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,4,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,5,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,6,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,7,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,8,0,EQUAL
ablation,d7b5eed4292dabab90ad067822a4289831395dee070079e96dd145f1f9a4c544,v93-5ae59c98f2-t00000-20b67e1aa38f,LOC_THETA_CW,LOC_THETA_CW_VS_CW_THETA_CW,9,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,0,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,1,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,2,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,3,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,4,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,5,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,6,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,7,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,8,0,EQUAL
ablation,0fdf6d8e6f83a7f6db66488768af9ba99458aace827756a9756e2ec6824acfb4,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,9,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,0,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,1,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,2,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,3,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,4,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,5,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,6,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,7,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,8,0,EQUAL
ablation,6c35ae1fbc861f44a6d0accc5bc399855f3693f6014fdfdacf821b2a2e743986,v93-cfffce69e8-t00000-3b4a9aaf332f,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,9,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,0,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,1,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,2,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,3,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,4,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,5,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,6,0,EQUAL
ablation,8187934af1038eee5239539296793ea218b51edb974f3a12747786fb3d14e6ca,v93-21471487b7-t00000-40bc3958eb59,LOC_THETA_LOC,LOC_THETA_LOC_VS_CW_THETA_CW,7,0,EQUAL
