analysis_id,request_id,cell_id,taskset_id,taskset_hash,generation_seed,M,task_n,utilization,exact_e0,deadline_mode,analysis_variant,method_role,solver_status,certification_status,taskset_proven,first_failed_priority,n_tasks_total,n_tasks_evaluated,n_tasks_candidate_found,n_tasks_certified,source_analysis_id,source_vector_hash,target_carry_in_vector_hash,dependency_check_status,fixed_carry_in_interface_status,dominance_invariant_status,dominance_violation_count,diagnostic_mode,final_attempt_id,attempt_count,timeout_budget_seconds,runtime_wall_seconds,runtime_cpu_seconds,worker_startup_seconds,serialization_seconds,ipc_seconds,outer_timeout,terminal_origin
26d7c98e0b969b7f8d4b5d22e919b5d0534348a0818dbc23ac71a7b563e58695,2c259be5745a82c62670c821e4c103e8cd35314eb4b64c0e912c576232202414,75fe70c323c4818a8efeb8f4122fbb0f7eb55c73a4e6d6ee4aa48c7f87796ee8,v93-16ef271ebc-t00000-a16c540f3172,a16c540f3172d4f48c63f6e384298e6d3576476003fb26afbf6ab7afdb17662d,2077343088,4,10,1/5,0,constrained,CW_THETA_CW,MAIN_METHOD,NO_CANDIDATE,NOT_CERTIFIED,False,5,10,6,5,0,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_CHECKED,0,False,36cd9d35f5fb163b4468eeee9f635ed35d4ef82e6b7aa84b0088cff45fed400e,1,4.0,0.180067360,0.080964402,0.084873885,0.000260194,0.011617201,False,PRODUCTION_ANALYZER
a109ed87be8066abf69e131913739ae4acdb6349adfa009916eff1e07b422dae,c2fb3e8a4a9187f4dab8f607dcd3be955b8af17611713a45fd7a5f42206d8754,75fe70c323c4818a8efeb8f4122fbb0f7eb55c73a4e6d6ee4aa48c7f87796ee8,v93-16ef271ebc-t00000-a16c540f3172,a16c540f3172d4f48c63f6e384298e6d3576476003fb26afbf6ab7afdb17662d,2077343088,4,10,1/5,0,constrained,LOC_THETA_LOC,MAIN_METHOD,NO_CANDIDATE,NOT_CERTIFIED,False,5,10,6,5,0,26d7c98e0b969b7f8d4b5d22e919b5d0534348a0818dbc23ac71a7b563e58695,,,NOT_CHECKED,NOT_APPLICABLE,NOT_CHECKED,0,False,f4475ce64c1e9f8f49c67b328f44ea71ed45e0655e5ad14295edb285726f787c,1,4.0,0.182299043,0.081229600,0.086938776,0.000293648,0.010170969,False,PRODUCTION_ANALYZER
