plot,cell_id,taskset_id,variant,relation,x,y,outcome
variant_runtime,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,CW_THETA_CW,,1/5,0.537921262,COMPLETED
first_failed_priority,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,CW_THETA_CW,,1/5,,COMPLETED
envelope_search_cost,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,CW_THETA_CW,,1/5,144,COMPLETED
variant_certification,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_THETA_CW,,2/5,0,NO_CANDIDATE
variant_runtime,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_THETA_CW,,2/5,6.025910627,NO_CANDIDATE
first_failed_priority,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_THETA_CW,,2/5,9,NO_CANDIDATE
envelope_search_cost,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_THETA_CW,,2/5,229,NO_CANDIDATE
variant_certification,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_CW,,2/5,0,NOT_APPLICABLE_DEPENDENCY
variant_runtime,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_CW,,2/5,0.101270945,NOT_APPLICABLE_DEPENDENCY
first_failed_priority,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_CW,,2/5,,NOT_APPLICABLE_DEPENDENCY
envelope_search_cost,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_CW,,2/5,0,NOT_APPLICABLE_DEPENDENCY
variant_certification,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_THETA_CW,,2/5,0,NO_CANDIDATE
variant_runtime,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_THETA_CW,,2/5,6.236149429,NO_CANDIDATE
first_failed_priority,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_THETA_CW,,2/5,9,NO_CANDIDATE
envelope_search_cost,3dcad6f9d2161e9dcc2e6111388712cf626d31bc2dd1ed446488a6e6ac0d7ad5,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_THETA_CW,,2/5,229,NO_CANDIDATE
variant_certification,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,,1/5,1,COMPLETED
variant_runtime,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,,1/5,0.523156559,COMPLETED
first_failed_priority,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,,1/5,,COMPLETED
envelope_search_cost,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,LOC_THETA_CW,,1/5,144,COMPLETED
variant_certification,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_D,,2/5,0,NO_CANDIDATE
variant_runtime,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_D,,2/5,6.909264995,NO_CANDIDATE
first_failed_priority,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_D,,2/5,9,NO_CANDIDATE
envelope_search_cost,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,CW_D,,2/5,263,NO_CANDIDATE
variant_certification,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,,2/5,0,NO_CANDIDATE
variant_runtime,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,,2/5,6.122265035,NO_CANDIDATE
first_failed_priority,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,,2/5,9,NO_CANDIDATE
envelope_search_cost,506891d1344fa94834843cfbbb32e95b8b91f650453800f6563edf816bbe153f,v93-5ae59c98f2-t00001-79e06ae2e5a4,LOC_THETA_LOC,,2/5,229,NO_CANDIDATE
variant_certification,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,CW_D,,1/5,1,COMPLETED
variant_runtime,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,CW_D,,1/5,0.535247342,COMPLETED
first_failed_priority,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,CW_D,,1/5,,COMPLETED
envelope_search_cost,79e346429e97862e2fc551460aba56a6765c1e421544f98ab074a013da9d9214,v93-21471487b7-t00001-5f2d8a968c46,CW_D,,1/5,147,COMPLETED
variant_certification,d93f24e09475a68c00cbf9c7eaf3d6821502176adb3db76f05e0832cdceb292b,v93-cfffce69e8-t00001-2ccd7d77f533,LOC_THETA_CW,,3/10,0,NOT_APPLICABLE_DEPENDENCY
