analysis_id,request_id,cell_id,taskset_id,taskset_hash,generation_seed,M,task_n,utilization,exact_e0,deadline_mode,analysis_variant,method_role,solver_status,certification_status,taskset_proven,first_failed_priority,n_tasks_total,n_tasks_evaluated,n_tasks_candidate_found,n_tasks_certified,source_analysis_id,source_vector_hash,target_carry_in_vector_hash,dependency_check_status,fixed_carry_in_interface_status,dominance_invariant_status,dominance_violation_count,diagnostic_mode,final_attempt_id,attempt_count,timeout_budget_seconds,runtime_wall_seconds,runtime_cpu_seconds,worker_startup_seconds,serialization_seconds,ipc_seconds,outer_timeout,terminal_origin
0b14b91b702b5ce79bec614dc0dc55cc9397aab3359721f56db75cf10c140272,45cf66a606ca27af88f6e53bae39ee1bd6a9a07c7c2af72bef28eb91cf37c956,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,4a3ac4d6db0b0e4edae488bbf29dee4a671568e1b2e872c8b76dc684c70aff20,180929806,2,6,1/5,0,constrained,LOC_THETA_LOC,MAIN_METHOD,NO_CANDIDATE,NOT_CERTIFIED,False,4,6,5,4,0,d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,,,NOT_CHECKED,NOT_APPLICABLE,NOT_CHECKED,0,False,0a3cb518407af326cd5147b16dbcd3cc1b95463a0177eec6520cf1b4e16688c7,1,4.0,0.415246510,0.308295172,0.085315302,0.000218294,0.013586911,False,PRODUCTION_ANALYZER
d6cc01a318856de7e82b372664b9cf4869222732b43a33c966d0167f2069b7b5,e1ebd07148e42702a87c3f9c6a44f3d30e60e2314b5b62f0a21ac7fbb403b8cd,6eb66d3ca446aa445142398f93c62db2d55c94421ef66e417f5edebbaf675404,v93-e734fbff5d-t00000-4a3ac4d6db0b,4a3ac4d6db0b0e4edae488bbf29dee4a671568e1b2e872c8b76dc684c70aff20,180929806,2,6,1/5,0,constrained,CW_THETA_CW,MAIN_METHOD,NO_CANDIDATE,NOT_CERTIFIED,False,4,6,5,4,0,,,,NOT_CHECKED,NOT_APPLICABLE,NOT_CHECKED,0,False,cf072af67e019fec4df64b7b20038e1b981fcc700b929ae8181eba70ec583a3f,1,4.0,0.415984278,0.309157050,0.087980030,0.000193387,0.010983154,False,PRODUCTION_ANALYZER
