cell_id,taskset_id,exact_e0,relation,left_variant,right_variant,task_id,priority_rank,left_candidate,right_candidate,reduction,status
3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOCAL_RECURSIVE_VS_COMPLETE_RECURSIVE,CW_THETA_CW,LOC_THETA_LOC,0,0,4,4,0,EQUAL
3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOCAL_RECURSIVE_VS_COMPLETE_RECURSIVE,CW_THETA_CW,LOC_THETA_LOC,1,1,11,11,0,EQUAL
3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOCAL_RECURSIVE_VS_COMPLETE_RECURSIVE,CW_THETA_CW,LOC_THETA_LOC,2,2,9,9,0,EQUAL
3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOCAL_RECURSIVE_VS_COMPLETE_RECURSIVE,CW_THETA_CW,LOC_THETA_LOC,3,3,11,11,0,EQUAL
3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOCAL_RECURSIVE_VS_COMPLETE_RECURSIVE,CW_THETA_CW,LOC_THETA_LOC,4,4,15,15,0,EQUAL
3c51e3c790707b6a709a414f95de68c67b6d983b05c47045065e06854c64ea56,v93-9c4084da74-t00000-4d61ae06afb2,0,LOCAL_RECURSIVE_VS_COMPLETE_RECURSIVE,CW_THETA_CW,LOC_THETA_LOC,5,5,27,27,0,EQUAL
