cell_id,experiment_id,core,M,task_n,utilization,utilization_index,exact_e0,deadline_mode,deadline_profile,power_mode,priority_policy,service_curve_id,numerical_mode,generation_id
2fa01590a4d229ba51b6172004caa5f71e18b849e569477e7d935b3ad1959e14,asap-block-v9.3-core3-pass-micro,CORE-3,4,10,1/5,0,1,implicit,implicit:D=T,generator_default_heterogeneous,RM,synthetic-piecewise-default-v1,EXACT_RATIONAL,5b7dce0b030362568f42b956ca513c43385e7eccb3553120e3c46b785b0568ae
